KeyParamGroup	KeyGroup	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	FlipAngle	HasFieldmap	ImageOrientation	KeyGroupCount	Modality	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PartialFourier	RepetitionTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3	FilePath
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11750/ses-20190315/anat/sub-11750_ses-20190315_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11750/ses-20201023/anat/sub-11750_ses-20201023_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11782/ses-20190930/anat/sub-11782_ses-20190930_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11784/ses-20190906/anat/sub-11784_ses-20190906_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11722/ses-20181210/anat/sub-11722_ses-20181210_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11810/ses-20191212/anat/sub-11810_ses-20191212_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11811/ses-20200124/anat/sub-11811_ses-20200124_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11812/ses-20200227/anat/sub-11812_ses-20200227_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11813/ses-20191219/anat/sub-11813_ses-20191219_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11813/ses-20210625/anat/sub-11813_ses-20210625_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11813/ses-20230505/anat/sub-11813_ses-20230505_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11815/ses-20200214/anat/sub-11815_ses-20200214_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11815/ses-20211211/anat/sub-11815_ses-20211211_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11815/ses-20230728/anat/sub-11815_ses-20230728_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11816/ses-20200203/anat/sub-11816_ses-20200203_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11818/ses-20201030/anat/sub-11818_ses-20201030_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11818/ses-20221117/anat/sub-11818_ses-20221117_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11819/ses-20220728/anat/sub-11819_ses-20220728_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11822/ses-20210218/anat/sub-11822_ses-20210218_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11822/ses-20220701/anat/sub-11822_ses-20220701_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11823/ses-20210122/anat/sub-11823_ses-20210122_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11823/ses-20221202/anat/sub-11823_ses-20221202_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11824/ses-20210522/anat/sub-11824_ses-20210522_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11834/ses-20210524/anat/sub-11834_ses-20210524_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11834/ses-20230727/anat/sub-11834_ses-20230727_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11865/ses-20210517/anat/sub-11865_ses-20210517_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11865/ses-20220716/anat/sub-11865_ses-20220716_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11868/ses-20211025/anat/sub-11868_ses-20211025_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11873/ses-20220818/anat/sub-11873_ses-20220818_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11875/ses-20220630/anat/sub-11875_ses-20220630_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11890/ses-20221028/anat/sub-11890_ses-20221028_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11898/ses-20221110/anat/sub-11898_ses-20221110_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11904/ses-20230727/anat/sub-11904_ses-20230727_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11910/ses-20230119/anat/sub-11910_ses-20230119_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11945/ses-20230721/anat/sub-11945_ses-20230721_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11810/ses-20221117/anat/sub-11810_ses-20221117_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11808/ses-20220825/anat/sub-11808_ses-20220825_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11785/ses-20200110/anat/sub-11785_ses-20200110_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11808/ses-20200110/anat/sub-11808_ses-20200110_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11786/ses-20190830/anat/sub-11786_ses-20190830_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11787/ses-20191021/anat/sub-11787_ses-20191021_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11788/ses-20200117/anat/sub-11788_ses-20200117_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11788/ses-20230112/anat/sub-11788_ses-20230112_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11789/ses-20191028/anat/sub-11789_ses-20191028_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11790/ses-20190916/anat/sub-11790_ses-20190916_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11790/ses-20210430/anat/sub-11790_ses-20210430_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11791/ses-20191101/anat/sub-11791_ses-20191101_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11793/ses-20230120/anat/sub-11793_ses-20230120_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11793/ses-20230209/anat/sub-11793_ses-20230209_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11794/ses-20191125/anat/sub-11794_ses-20191125_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11795/ses-20190920/anat/sub-11795_ses-20190920_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11796/ses-20190819/anat/sub-11796_ses-20190819_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11796/ses-20230629/anat/sub-11796_ses-20230629_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11798/ses-20190809/anat/sub-11798_ses-20190809_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11798/ses-20210731/anat/sub-11798_ses-20210731_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11799/ses-20190816/anat/sub-11799_ses-20190816_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11799/ses-20210621/anat/sub-11799_ses-20210621_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11799/ses-20230518/anat/sub-11799_ses-20230518_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11801/ses-20190923/anat/sub-11801_ses-20190923_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11801/ses-20220602/anat/sub-11801_ses-20220602_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11802/ses-20190906/anat/sub-11802_ses-20190906_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11802/ses-20210618/anat/sub-11802_ses-20210618_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11803/ses-20191007/anat/sub-11803_ses-20191007_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11803/ses-20210816/anat/sub-11803_ses-20210816_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11805/ses-20191004/anat/sub-11805_ses-20191004_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11806/ses-20190913/anat/sub-11806_ses-20190913_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11807/ses-20200117/anat/sub-11807_ses-20200117_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11807/ses-20210820/anat/sub-11807_ses-20210820_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11722/ses-20220729/anat/sub-11722_ses-20220729_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11718/ses-20220715/anat/sub-11718_ses-20220715_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-10173/ses-20180802/anat/sub-10173_ses-20180802_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11632/ses-20191017/anat/sub-11632_ses-20191017_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11634/ses-20180409/anat/sub-11634_ses-20180409_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11638/ses-20180419/anat/sub-11638_ses-20180419_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11640/ses-20180514/anat/sub-11640_ses-20180514_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11641/ses-20180510/anat/sub-11641_ses-20180510_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11641/ses-20191018/anat/sub-11641_ses-20191018_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11645/ses-20191209/anat/sub-11645_ses-20191209_inv-2_part-phase_MP2RAGE.nii.gz
datatype-anat_inv-2_part-phase_suffix-MP2RAGE__1	datatype-anat_inv-2_part-phase_suffix-MP2RAGE	1	262	184	210	192	0.00287	5.0	False	RAS+	263	anat	0	1	False	4	0.75	6	False	1.0	1.0	1.0	/sub-11647/ses-20180514/anat/sub-11647_ses-20180514_inv-2_part-phase_MP2RAGE.nii.gz
